test,nthreads,serial,parallel,speedup,total_serial,total_parallel,total_speedup
4,0,0.022732,0.000336,67.6547,0,0,0
4,0,0.023148,0.000342,67.6842,0,0,0
4,0,0.023032,0.000340,67.7411,0,0,0
4,0,0.023236,0.000343,67.7434,0,0,0
4,0,0.023243,0.000341,68.1612,0,0,0
4,0,0.023362,0.000342,68.3099,0,0,0
4,0,0.023089,0.000337,68.5133,0,0,0
4,0,0.023145,0.000337,68.6795,0,0,0
4,0,0.023209,0.000337,68.8694,0,0,0
4,0,0.023559,0.000340,69.2911,0,0,0
4,0,0.023340,0.000336,69.4642,0,0,0
4,0,0.023899,0.000344,69.4738,0,0,0
4,0,0.023160,0.000333,69.5495,0,0,0
4,0,0.023415,0.000333,70.3153,0,0,0
5,0,0.121098,0.001684,71.9109,0,0,0
5,0,0.121086,0.001682,71.9892,0,0,0
5,0,0.121435,0.001686,72.0255,0,0,0
5,0,0.121507,0.001686,72.0682,0,0,0
5,0,0.121514,0.001686,72.0723,0,0,0
5,0,0.121449,0.001685,72.0765,0,0,0
5,0,0.121598,0.001687,72.0794,0,0,0
5,0,0.121538,0.001686,72.0865,0,0,0
5,0,0.121406,0.001683,72.1366,0,0,0
5,0,0.121296,0.001681,72.1570,0,0,0
5,0,0.121522,0.001684,72.1627,0,0,0
5,0,0.121404,0.001682,72.1783,0,0,0
5,0,0.121708,0.001686,72.1874,0,0,0
5,0,0.121562,0.001683,72.2293,0,0,0
5,0,0.121404,0.001680,72.2642,0,0,0
5,0,0.121839,0.001686,72.2651,0,0,0
5,0,0.121914,0.001687,72.2667,0,0,0
5,0,0.121861,0.001685,72.3210,0,0,0
5,0,0.121605,0.001681,72.3408,0,0,0
5,0,0.121875,0.001684,72.3723,0,0,0
5,0,0.121916,0.001683,72.4396,0,0,0
5,0,0.122085,0.001685,72.4540,0,0,0
5,0,0.121894,0.001682,72.4696,0,0,0
5,0,0.122357,0.001688,72.4863,0,0,0
5,0,0.121585,0.001677,72.5014,0,0,0
5,0,0.121975,0.001682,72.5178,0,0,0
5,0,0.121935,0.001680,72.5803,0,0,0
5,0,0.122012,0.001681,72.5829,0,0,0
5,0,0.122034,0.001680,72.6392,0,0,0
5,0,0.121719,0.001674,72.7114,0,0,0
5,0,0.122443,0.001682,72.7960,0,0,0
5,0,0.122053,0.001676,72.8239,0,0,0
5,0,0.122433,0.001681,72.8334,0,0,0
5,0,0.121908,0.001673,72.8679,0,0,0
5,0,0.121934,0.001673,72.8834,0,0,0
5,0,0.122095,0.001675,72.8925,0,0,0
5,0,0.121685,0.001668,72.9526,0,0,0
5,0,0.122127,0.001674,72.9551,0,0,0
5,0,0.122664,0.001681,72.9708,0,0,0
5,0,0.121639,0.001666,73.0126,0,0,0
5,0,0.121911,0.001669,73.0443,0,0,0
5,0,0.122083,0.001671,73.0598,0,0,0
5,0,0.122215,0.001672,73.0950,0,0,0
5,0,0.123029,0.001683,73.1010,0,0,0
5,0,0.122189,0.001671,73.1232,0,0,0
5,0,0.121988,0.001668,73.1342,0,0,0
5,0,0.122708,0.001673,73.3460,0,0,0
5,0,0.122786,0.001671,73.4805,0,0,0
5,0,0.122797,0.001668,73.6193,0,0,0
5,0,0.123199,0.001668,73.8603,0,0,0
